,conversationId,movie_sent,sequence
6611,7457,"[('62886', 1, 'N'), ('20988', 1, 'N'), ('42663', 1, 'S'), ('2231', 1, 'S'), ('40272', 1, 'S'), ('51527', 1, 'S')]",[SKR] [POS] [EG157443] [POS] [I62886] [POS] [I20988] [REC] [POS] [I42663] [POS] [I2231] [POS] [EA23926972] [POS] [I40272] [POS] [I51527]
6612,13977,"[('24793', 1, 'S'), ('24793', 1, 'N'), ('32080', 1, 'S'), ('51490', 1, 'S')]",[SKR] [POS] [EG188473] [REC] [POS] [I24793] [SKR] [POS] [I24793] [REC] [POS] [I32080] [SKR] [POS] [EA58444] [REC] [POS] [I51490]
6613,14221,"[('40547', 1, 'N'), ('32958', 1, 'S'), ('45725', 1, 'N'), ('34342', 1, 'S'), ('3125', 1, 'S'), ('3125', 1, 'N')]",[SKR] [POS] [I40547] [REC] [POS] [I32958] [SKR] [POS] [I45725] [REC] [POS] [I34342] [POS] [I3125] [SKR] [POS] [I3125]
6614,14117,"[('23628', 1, 'N'), ('54266', 1, 'S'), ('44115', 1, 'N'), ('44115', 1, 'S'), ('54266', 1, 'N'), ('15539', 1, 'S'), ('19736', 1, 'S'), ('19736', 1, 'N')]",[SKR] [POS] [EG1054574] [POS] [I23628] [REC] [POS] [I54266] [SKR] [POS] [I44115] [REC] [POS] [I44115] [SKR] [POS] [I54266] [REC] [POS] [I15539] [POS] [I19736] [SKR] [POS] [I19736]
6615,12203,"[('42780', 1, 'N'), ('25248', 1, 'S'), ('25248', 1, 'N'), ('16301', 1, 'S'), ('16301', 1, 'N'), ('18118', 1, 'S')]",[SKR] [POS] [I42780] [POS] [EG130232] [POS] [EA71843400] [REC] [POS] [I25248] [POS] [EA71843400] [SKR] [POS] [EA71843400] [POS] [I25248] [REC] [POS] [I16301] [SKR] [POS] [I16301] [REC] [POS] [I18118]
6616,943,"[('18292', 1, 'S'), ('33615', 1, 'N'), ('51219', 1, 'N'), ('1221', 1, 'N'), ('58733', 1, 'N')]",[REC] [POS] [I18292] [SKR] [POS] [EG188473] [POS] [I33615] [POS] [I51219] [POS] [I1221] [POS] [I58733]
6617,10983,"[('19846', 1, 'N'), ('35742', 1, 'S'), ('2837', 1, 'S'), ('24914', 1, 'S'), ('24914', 1, 'N'), ('63542', 1, 'S'), ('63542', 1, 'N')]",[SKR] [POS] [EG93204] [POS] [I19846] [REC] [POS] [EG93204] [POS] [I35742] [POS] [I2837] [POS] [EG93204] [POS] [I24914] [SKR] [POS] [I24914] [REC] [POS] [I63542] [SKR] [POS] [I63542]
6618,6813,"[('49755', 1, 'N'), ('47896', 1, 'S'), ('46174', 1, 'S'), ('35947', 1, 'N')]",[SKR] [POS] [I49755] [REC] [POS] [I47896] [POS] [I46174] [SKR] [POS] [I35947]
6619,7871,"[('63935', 1, 'S'), ('13625', 1, 'S'), ('13625', 1, 'N'), ('32080', 1, 'S'), ('46791', 1, 'S'), ('52642', 1, 'S'), ('12078', 1, 'N'), ('12078', 1, 'S')]",[REC] [POS] [I63935] [POS] [I13625] [SKR] [POS] [I13625] [REC] [POS] [I32080] [POS] [I46791] [POS] [I52642] [SKR] [POS] [I12078] [REC] [POS] [I12078]
6620,10199,[],[REC] [POS] [EG188473]
6621,18025,"[('30298', 1, 'S'), ('30298', 1, 'N'), ('30298', 1, 'S'), ('175', 1, 'N'), ('175', 1, 'S'), ('56431', 1, 'S'), ('56431', 1, 'N'), ('38144', 1, 'N'), ('38144', 1, 'S'), ('30298', 1, 'N')]",[REC] [POS] [I30298] [SKR] [POS] [I30298] [REC] [POS] [I30298] [SKR] [POS] [I175] [REC] [POS] [I175] [POS] [I56431] [SKR] [POS] [I56431] [POS] [I38144] [REC] [POS] [EA83492] [POS] [I38144] [SKR] [POS] [I30298]
6622,3362,"[('3670', 1, 'S'), ('61790', 1, 'N'), ('61790', 1, 'S'), ('10793', 1, 'S'), ('10793', 1, 'N')]",[REC] [POS] [I3670] [SKR] [POS] [I61790] [REC] [POS] [I61790] [POS] [I10793] [SKR] [POS] [I10793]
6623,18455,"[('12202', 1, 'S'), ('30476', 1, 'S'), ('57027', 1, 'N'), ('14170', 1, 'N'), ('30476', 1, 'N'), ('59345', 1, 'S'), ('53688', 1, 'S'), ('61090', 1, 'S')]",[SKR] [POS] [EG157443] [REC] [POS] [I12202] [POS] [EG157443] [POS] [I30476] [SKR] [POS] [I57027] [POS] [I14170] [POS] [I30476] [REC] [POS] [I59345] [POS] [EG157443] [POS] [I53688] [POS] [I61090]
6624,18281,"[('12202', 1, 'S'), ('16589', 1, 'N'), ('5517', 1, 'N'), ('46105', 1, 'S'), ('5517', 1, 'S'), ('47723', 1, 'S')]",[SKR] [POS] [EG157443] [REC] [POS] [I12202] [SKR] [POS] [I16589] [POS] [I5517] [REC] [POS] [I46105] [POS] [I5517] [POS] [I47723]
6625,17066,"[('11549', 1, 'N'), ('3670', 1, 'N'), ('27207', 1, 'S'), ('58733', 1, 'S')]",[SKR] [POS] [I11549] [POS] [I3670] [REC] [POS] [EG369747] [POS] [I27207] [POS] [I58733]
6626,6706,"[('54446', 1, 'N'), ('26578', 1, 'N'), ('51487', 1, 'S'), ('6520', 1, 'N'), ('51487', 1, 'N')]",[SKR] [POS] [EG157443] [POS] [I54446] [POS] [I26578] [REC] [POS] [I51487] [SKR] [POS] [I6520] [POS] [I51487]
6627,19105,"[('64112', 1, 'S'), ('4355', 1, 'S'), ('950', 1, 'S')]",[SKR] [POS] [EG200092] [REC] [POS] [I64112] [POS] [I4355] [POS] [EG200092] [POS] [I950]
6628,6604,"[('28208', 1, 'S'), ('57797', 1, 'S'), ('11163', 1, 'N'), ('21625', 1, 'S'), ('21625', 1, 'N'), ('21625', 1, 'S'), ('21625', 1, 'S'), ('21625', 1, 'N')]",[SKR] [POS] [EG157443] [REC] [POS] [I28208] [POS] [I57797] [SKR] [POS] [I11163] [REC] [POS] [I21625] [SKR] [POS] [I21625] [REC] [POS] [I21625] [POS] [I21625] [SKR] [POS] [I21625]
6629,13422,"[('9682', 1, 'N'), ('24580', 1, 'N'), ('16187', 1, 'S'), ('2243', 1, 'S'), ('60253', 1, 'S'), ('35648', 1, 'S'), ('8438', 1, 'N')]",[SKR] [POS] [I9682] [POS] [I24580] [REC] [POS] [I16187] [POS] [I2243] [POS] [I60253] [POS] [I35648] [SKR] [POS] [I8438]
6630,3385,"[('17847', 1, 'S'), ('29246', 1, 'S'), ('37877', 1, 'S')]",[REC] [POS] [I17847] [POS] [I29246] [POS] [I37877]
6631,9292,"[('33060', 1, 'N'), ('21124', 1, 'S'), ('13562', 1, 'S'), ('21124', 1, 'N'), ('8422', 1, 'S')]",[SKR] [POS] [EG1054574] [POS] [I33060] [REC] [POS] [I21124] [POS] [I13562] [SKR] [POS] [I21124] [POS] [EG1054574] [REC] [POS] [EG643684] [POS] [I8422] [SKR] [POS] [EG643684] [POS] [EG1054574]
6632,8794,"[('37492', 1, 'N'), ('60805', 1, 'S'), ('38530', 1, 'N'), ('17777', 1, 'S'), ('63780', 1, 'S'), ('38530', 1, 'S')]",[SKR] [POS] [I37492] [REC] [POS] [I60805] [SKR] [POS] [I38530] [REC] [POS] [I17777] [POS] [I63780] [POS] [I38530]
6633,14867,"[('21884', 1, 'S'), ('28098', 1, 'S'), ('53462', 1, 'S'), ('39657', 1, 'S')]",[SKR] [POS] [EG157394] [REC] [POS] [I21884] [POS] [I28098] [SKR] [POS] [EG1054574] [REC] [POS] [I53462] [POS] [I39657]
6634,6704,"[('51712', 1, 'S')]",[REC] [POS] [I51712]
6635,8134,"[('47896', 1, 'S'), ('44224', 1, 'S'), ('4571', 1, 'S'), ('44224', 1, 'N'), ('4571', 1, 'N'), ('47896', 1, 'N'), ('42966', 1, 'S'), ('40257', 1, 'S'), ('60969', 1, 'N'), ('49488', 1, 'S')]",[REC] [POS] [I47896] [POS] [I44224] [POS] [I4571] [SKR] [POS] [I44224] [POS] [I4571] [POS] [I47896] [REC] [POS] [EA235511] [POS] [EA229254] [POS] [EA234356] [POS] [EA5567967] [POS] [I42966] [POS] [I40257] [SKR] [POS] [I60969] [REC] [POS] [I49488]
6636,18352,"[('55306', 1, 'N'), ('9682', 1, 'N'), ('61257', 1, 'S'), ('17336', 1, 'S')]",[SKR] [POS] [I55306] [POS] [I9682] [REC] [POS] [I61257] [SKR] [POS] [EG200092] [REC] [POS] [I17336] [POS] [EG200092]
6637,4993,"[('4597', 1, 'N'), ('5772', 1, 'S'), ('5772', 1, 'N'), ('38849', 1, 'S'), ('13007', 1, 'S')]",[SKR] [POS] [EG157443] [POS] [I4597] [REC] [POS] [EG157443] [POS] [I5772] [SKR] [POS] [I5772] [REC] [POS] [I38849] [POS] [I13007]
6638,3329,"[('2476', 1, 'S'), ('49445', 1, 'S'), ('2476', 1, 'N'), ('8405', 1, 'N'), ('950', 1, 'S'), ('49445', 1, 'N')]",[SKR] [POS] [EG157443] [POS] [EG188473] [REC] [POS] [I2476] [POS] [I49445] [SKR] [POS] [I2476] [POS] [I8405] [REC] [POS] [EG188473] [POS] [EG157443] [POS] [I950] [SKR] [POS] [I49445]
6639,14899,"[('3377', 1, 'N'), ('32080', 1, 'N'), ('50490', 1, 'N'), ('32080', 1, 'S'), ('29514', 1, 'S'), ('21513', 1, 'S'), ('52801', 1, 'S'), ('46791', 1, 'S'), ('52642', 1, 'S'), ('29514', 1, 'N'), ('21513', ['NEG'], 'N'), ('52801', 1, 'N'), ('46791', 1, 'N'), ('52642', 1, 'N')]",[SKR] [POS] [EG2484376] [POS] [I3377] [POS] [I32080] [POS] [I50490] [REC] [POS] [I32080] [POS] [I29514] [POS] [I21513] [POS] [I52801] [POS] [I46791] [POS] [I52642] [SKR] [POS] [I29514] [NEG] [I21513] [POS] [I52801] [POS] [I46791] [POS] [I52642]
6640,567,"[('13954', 1, 'N'), ('28098', ['NEG'], 'N'), ('28098', 1, 'S'), ('50069', 1, 'S'), ('12465', 1, 'S')]",[SKR] [POS] [EG130232] [POS] [EG2484376] [POS] [I13954] [NEG] [I28098] [REC] [POS] [I28098] [POS] [EA119798] [POS] [I50069] [SKR] [POS] [EA119798] [REC] [POS] [I12465] [SKR] [POS] [EA9013304]
6641,4780,"[('5408', 1, 'S'), ('24765', 1, 'S'), ('24765', 1, 'S'), ('56411', 1, 'N'), ('6507', 1, 'S'), ('6507', 1, 'N'), ('45744', 1, 'N')]",[REC] [POS] [EG1054574] [POS] [I5408] [POS] [I24765] [POS] [EG1054574] [POS] [I24765] [POS] [EA9013304] [SKR] [POS] [I56411] [REC] [POS] [EA40504] [POS] [I6507] [SKR] [POS] [I6507] [POS] [I45744]
6642,1179,"[('36811', 1, 'N'), ('38600', 1, 'S'), ('29616', 1, 'N'), ('54213', 1, 'S'), ('29616', 1, 'S'), ('34188', 1, 'S')]",[SKR] [POS] [EG188473] [POS] [I36811] [POS] [EG369747] [REC] [POS] [I38600] [SKR] [POS] [EG369747] [POS] [I29616] [REC] [POS] [I54213] [SKR] [POS] [EG172980] [POS] [EG172980] [POS] [EG369747] [REC] [POS] [I29616] [POS] [EA9013304] [POS] [I34188]
6643,11553,"[('8524', 1, 'N'), ('15154', 1, 'S'), ('32569', 1, 'S'), ('7764', 1, 'N')]",[SKR] [POS] [EG157443] [POS] [I8524] [REC] [POS] [I15154] [POS] [EG157443] [POS] [I32569] [SKR] [POS] [I7764]
6644,2089,"[('45799', 1, 'N'), ('42663', 1, 'N'), ('10326', 1, 'S'), ('51527', 1, 'S'), ('10672', 1, 'S')]",[SKR] [POS] [I45799] [POS] [EA132952] [POS] [I42663] [POS] [EA23926972] [REC] [POS] [I10326] [POS] [I51527] [POS] [I10672]
6645,7944,"[('624', 1, 'S'), ('41385', 1, 'S'), ('24793', 1, 'S')]",[SKR] [POS] [EG188473] [REC] [POS] [EG188473] [POS] [I624] [POS] [I41385] [POS] [I24793] [POS] [EA2680] [POS] [EG188473]
6646,2706,"[('37976', 1, 'S'), ('44217', 1, 'S'), ('44217', 1, 'S'), ('63928', 1, 'S'), ('40956', 1, 'N')]",[REC] [POS] [I37976] [POS] [I44217] [POS] [I44217] [POS] [I63928] [SKR] [POS] [I40956] [POS] [EA2685] [POS] [EG7551110]
6647,10072,"[('53971', 1, 'S'), ('49529', 1, 'S'), ('58472', 1, 'S'), ('63499', 1, 'S')]",[REC] [POS] [I53971] [POS] [I49529] [POS] [I58472] [POS] [I63499]
6648,5889,"[('12531', 1, 'N'), ('30363', 1, 'S'), ('47418', 1, 'S'), ('49914', 1, 'S'), ('30629', 1, 'S')]",[SKR] [POS] [I12531] [REC] [POS] [EA189490] [POS] [I30363] [POS] [I47418] [POS] [I49914] [POS] [I30629]
6649,1723,"[('34736', 1, 'S'), ('48578', 1, 'S'), ('42322', 1, 'S'), ('34736', ['NEG'], 'N'), ('42322', 1, 'N'), ('48578', 1, 'S')]",[SKR] [POS] [EG188473] [REC] [POS] [I34736] [POS] [I48578] [POS] [I42322] [SKR] [NEG] [I34736] [POS] [I42322] [REC] [POS] [I48578]
6650,17517,"[('54194', 1, 'N'), ('41069', 1, 'S'), ('20073', 1, 'S'), ('59172', 1, 'S'), ('46464', 1, 'S'), ('20073', 1, 'N')]",[SKR] [POS] [EG93204] [POS] [I54194] [REC] [POS] [I41069] [POS] [I20073] [POS] [I59172] [POS] [I46464] [POS] [EG93204] [SKR] [POS] [I20073]
6651,10864,"[('45671', 1, 'N'), ('1172', 1, 'N'), ('950', 1, 'S')]",[SKR] [POS] [I45671] [POS] [I1172] [REC] [POS] [I950]
6652,18996,"[('10231', 1, 'S'), ('4151', 1, 'S'), ('24580', 1, 'S'), ('10888', 1, 'S')]",[REC] [POS] [I10231] [POS] [I4151] [SKR] [POS] [EA337185] [REC] [POS] [I24580] [POS] [I10888]
6653,16202,"[('13562', 1, 'N'), ('44445', 1, 'N'), ('41613', 1, 'S'), ('41613', 1, 'N'), ('40049', 1, 'S')]",[SKR] [POS] [I13562] [POS] [I44445] [REC] [POS] [I41613] [SKR] [POS] [I41613] [REC] [POS] [I40049]
6654,2326,"[('17289', 1, 'S'), ('10326', 1, 'S'), ('17289', 1, 'N'), ('17289', 1, 'S'), ('16620', 1, 'N'), ('5641', 1, 'S')]",[REC] [POS] [I17289] [POS] [I10326] [SKR] [POS] [I17289] [REC] [POS] [I17289] [SKR] [POS] [EA9013304] [POS] [I16620] [REC] [POS] [I5641]
6655,6396,"[('5657', 1, 'S'), ('5657', 1, 'N'), ('41613', 1, 'S'), ('41613', 1, 'N'), ('36306', 1, 'S'), ('36306', 1, 'N')]",[REC] [POS] [I5657] [SKR] [POS] [I5657] [REC] [POS] [I41613] [SKR] [POS] [I41613] [REC] [POS] [I36306] [SKR] [POS] [I36306]
6656,3471,"[('56411', 1, 'S'), ('24765', 1, 'S'), ('3813', 1, 'S'), ('32965', 1, 'S')]",[SKR] [POS] [EG157443] [REC] [POS] [I56411] [POS] [I24765] [POS] [I3813] [POS] [EA189554] [SKR] [POS] [ED25089] [REC] [POS] [I32965]
6657,16478,"[('20814', 1, 'N'), ('13916', 1, 'S'), ('43390', 1, 'S'), ('10358', 1, 'N')]",[SKR] [POS] [EA38111] [POS] [I20814] [REC] [POS] [I13916] [POS] [I43390] [SKR] [POS] [I10358]
6658,18300,"[('32451', 1, 'N'), ('54324', 1, 'N'), ('47723', 1, 'N'), ('64281', 1, 'N'), ('14102', 1, 'S')]",[SKR] [POS] [EG157443] [POS] [I32451] [POS] [I54324] [POS] [EG1054574] [POS] [EG157443] [POS] [I47723] [POS] [I64281] [REC] [POS] [I14102]
6659,7420,"[('30289', 1, 'S'), ('49247', 1, 'S'), ('24765', 1, 'S'), ('24379', 1, 'N')]",[SKR] [POS] [EG157443] [POS] [EG130232] [POS] [EA40791] [REC] [POS] [I30289] [POS] [EG130232] [POS] [EA40791] [POS] [I49247] [POS] [EG157443] [POS] [I24765] [SKR] [POS] [I24379]
6660,5393,"[('6520', 1, 'N'), ('5772', 1, 'N'), ('6664', 1, 'S')]",[SKR] [POS] [EG157443] [POS] [I6520] [POS] [I5772] [REC] [POS] [I6664]
6661,3128,"[('2988', 1, 'S'), ('42937', 1, 'S'), ('40889', 1, 'S'), ('43729', 1, 'N')]",[SKR] [POS] [EG130232] [REC] [POS] [I2988] [POS] [I42937] [POS] [EG130232] [POS] [I40889] [SKR] [POS] [EG319221] [POS] [EG130232] [POS] [I43729] [POS] [EG157443]
6662,17480,"[('624', 1, 'S'), ('32080', 1, 'S'), ('42764', 1, 'S')]",[SKR] [POS] [EG188473] [POS] [EA2685] [POS] [EG188473] [REC] [POS] [I624] [POS] [EA58444] [POS] [I32080] [POS] [EG188473] [POS] [I42764]
6663,18858,"[('5698', 1, 'N'), ('43670', 1, 'N'), ('63035', 1, 'S'), ('43747', 1, 'S'), ('53462', 1, 'S'), ('53462', ['NEG'], 'N')]",[SKR] [POS] [EG130232] [REC] [POS] [EG130232] [SKR] [POS] [I5698] [POS] [I43670] [REC] [POS] [I63035] [POS] [I43747] [POS] [I53462] [SKR] [NEG] [I53462]
6664,4038,"[('37788', 1, 'S'), ('53693', 1, 'N'), ('61045', 1, 'S'), ('61045', 1, 'N'), ('51490', 1, 'N'), ('56431', 1, 'S'), ('56431', 1, 'N'), ('56431', 1, 'S')]",[REC] [POS] [I37788] [SKR] [POS] [I53693] [REC] [POS] [I61045] [SKR] [POS] [I61045] [POS] [I51490] [REC] [POS] [I56431] [SKR] [POS] [I56431] [REC] [POS] [EG188473] [POS] [I56431]
6665,13870,"[('61913', 1, 'S'), ('27455', 1, 'S'), ('27455', 1, 'N'), ('16257', 1, 'S'), ('42501', 1, 'S'), ('42424', 1, 'N'), ('42501', 1, 'N'), ('39069', 1, 'N'), ('39069', 1, 'S')]",[REC] [POS] [EA270730] [POS] [I61913] [POS] [I27455] [SKR] [POS] [I27455] [REC] [POS] [I16257] [POS] [I42501] [SKR] [POS] [I42424] [REC] [POS] [EG1054574] [SKR] [POS] [I42501] [POS] [I39069] [REC] [POS] [I39069]
6666,10006,"[('53517', 1, 'S'), ('51616', 1, 'S'), ('35306', 1, 'S')]",[REC] [POS] [I53517] [POS] [I51616] [POS] [I35306]
6667,19284,"[('38379', 1, 'N'), ('38379', 1, 'S'), ('29520', 1, 'N'), ('3356', 1, 'S'), ('29520', 1, 'S'), ('63209', 1, 'S'), ('29935', 1, 'N'), ('29520', 1, 'N'), ('8937', 1, 'S'), ('2373', 1, 'N'), ('25091', 1, 'S'), ('38144', 1, 'S'), ('29056', 1, 'N')]",[SKR] [POS] [I38379] [REC] [POS] [I38379] [SKR] [POS] [I29520] [REC] [POS] [I3356] [POS] [I29520] [POS] [I63209] [SKR] [POS] [I29935] [POS] [I29520] [REC] [POS] [I8937] [SKR] [POS] [I2373] [REC] [POS] [I25091] [POS] [I38144] [SKR] [POS] [I29056]
6668,11571,"[('63035', 1, 'N'), ('15595', 1, 'N'), ('25098', 1, 'S'), ('24144', 1, 'S'), ('61875', 1, 'S'), ('30355', 1, 'N')]",[SKR] [POS] [EG130232] [POS] [I63035] [POS] [I15595] [REC] [POS] [I25098] [POS] [I24144] [SKR] [POS] [EG188473] [REC] [POS] [I61875] [SKR] [POS] [I30355]
6669,3667,"[('16781', 1, 'S'), ('42686', 1, 'S'), ('34097', 1, 'S')]",[SKR] [POS] [EG1200678] [REC] [POS] [EA1269380] [POS] [I16781] [POS] [I42686] [POS] [I34097]
6670,7069,"[('20042', 1, 'N'), ('43248', 1, 'N'), ('36640', 1, 'S'), ('14747', 1, 'N')]",[SKR] [POS] [EG157443] [POS] [I20042] [POS] [I43248] [REC] [POS] [EA83338] [POS] [I36640] [SKR] [POS] [I14747]
6671,4897,"[('31401', 1, 'N'), ('50288', 1, 'S'), ('31401', 1, 'S'), ('50288', 1, 'N'), ('2988', 1, 'N')]",[SKR] [POS] [I31401] [REC] [POS] [I50288] [POS] [I31401] [SKR] [POS] [I50288] [POS] [EG93204] [REC] [POS] [ED103646] [SKR] [POS] [I2988]
6672,5423,"[('27278', 1, 'S'), ('13818', 1, 'S'), ('62210', 1, 'S'), ('14406', 1, 'N'), ('232', 1, 'S'), ('28199', 1, 'S')]",[REC] [POS] [I27278] [POS] [I13818] [POS] [I62210] [SKR] [POS] [EA159577] [POS] [I14406] [REC] [POS] [I232] [POS] [I28199]
6673,11446,"[('59499', 1, 'S'), ('29341', 1, 'S'), ('40951', 1, 'N'), ('63752', 1, 'S'), ('51712', 1, 'S')]",[REC] [POS] [I59499] [POS] [I29341] [SKR] [POS] [I40951] [REC] [POS] [I63752] [POS] [I51712]
6674,1112,"[('44224', 1, 'N'), ('37424', 1, 'S'), ('48385', 1, 'N'), ('30289', 1, 'S')]",[SKR] [POS] [I44224] [REC] [POS] [EA83338] [POS] [I37424] [SKR] [POS] [I48385] [REC] [POS] [I30289] [POS] [EA40791]
6675,3823,"[('8513', 1, 'S'), ('51712', 1, 'S'), ('14747', 1, 'S'), ('51251', 1, 'S'), ('14747', 1, 'N'), ('14747', 1, 'S')]",[SKR] [POS] [EG200092] [REC] [POS] [EG200092] [POS] [I8513] [SKR] [POS] [EG157443] [REC] [POS] [I51712] [POS] [I14747] [POS] [I51251] [SKR] [POS] [I14747] [REC] [POS] [I14747]
6676,15163,"[('42764', 1, 'S'), ('49181', 1, 'S'), ('42004', 1, 'N')]",[SKR] [POS] [EG188473] [REC] [POS] [I42764] [POS] [I49181] [POS] [EG188473] [SKR] [POS] [I42004]
6677,17213,"[('1172', 1, 'N'), ('55251', 1, 'N'), ('37942', 1, 'N'), ('1172', 1, 'S'), ('35071', 1, 'S')]",[SKR] [POS] [ED8877] [POS] [I1172] [POS] [I55251] [POS] [I37942] [REC] [POS] [I1172] [POS] [EG200092] [POS] [I35071]
6678,6517,"[('34878', 1, 'S'), ('25842', 1, 'S')]",[SKR] [POS] [EG7551110] [REC] [POS] [I34878] [POS] [I25842]
6679,9806,"[('62174', 1, 'N'), ('5657', 1, 'N'), ('62174', 1, 'S'), ('5657', 1, 'S'), ('54787', 1, 'S'), ('35159', 1, 'S')]",[SKR] [POS] [I62174] [POS] [I5657] [REC] [POS] [I62174] [POS] [I5657] [POS] [I54787] [POS] [I35159]
6680,9278,"[('51616', 1, 'N'), ('53517', 1, 'S'), ('28208', 1, 'N'), ('51616', 1, 'S'), ('38214', 1, 'S'), ('16782', 1, 'S'), ('49057', 1, 'S')]",[SKR] [POS] [I51616] [REC] [POS] [I53517] [SKR] [POS] [I28208] [REC] [POS] [EA9013304] [POS] [I51616] [POS] [I38214] [POS] [I16782] [POS] [I49057] [POS] [EG157443]
6681,6286,"[('23645', 1, 'N'), ('40738', 1, 'N'), ('40738', 1, 'S'), ('23645', 1, 'S'), ('21157', 1, 'S'), ('32046', 1, 'S'), ('35047', 1, 'S'), ('4571', 1, 'S')]",[SKR] [POS] [I23645] [POS] [I40738] [REC] [POS] [I40738] [POS] [I23645] [POS] [I21157] [POS] [I32046] [POS] [I35047] [POS] [I4571]
6682,11876,"[('39400', 1, 'S'), ('9943', 1, 'S'), ('38579', 1, 'S'), ('9943', 1, 'S'), ('38579', 1, 'S'), ('52295', 1, 'N'), ('31723', 1, 'S')]",[REC] [POS] [I39400] [POS] [I9943] [POS] [I38579] [POS] [I9943] [POS] [I38579] [SKR] [POS] [I52295] [REC] [POS] [I31723]
6683,12208,"[('54826', 1, 'N'), ('4597', 1, 'N'), ('47963', 1, 'S'), ('20042', 1, 'S')]",[SKR] [POS] [EG157443] [POS] [I54826] [POS] [I4597] [REC] [POS] [I47963] [POS] [EA132952] [POS] [I20042]
6684,17195,"[('18767', 1, 'N'), ('57921', 1, 'S'), ('25248', 1, 'N'), ('24793', 1, 'S'), ('28677', 1, 'S'), ('24793', 1, 'N')]",[SKR] [POS] [EG188473] [REC] [POS] [EG188473] [SKR] [POS] [I18767] [REC] [POS] [EG188473] [POS] [I57921] [SKR] [POS] [EA71843400] [POS] [I25248] [REC] [POS] [I24793] [POS] [I28677] [SKR] [POS] [I24793]
6685,18559,"[('30244', 1, 'N'), ('950', 1, 'N'), ('18800', 1, 'S')]",[SKR] [POS] [I30244] [POS] [I950] [REC] [POS] [I18800] [POS] [EG2484376] [POS] [EG200092]
6686,5633,"[('17777', 1, 'N'), ('54787', 1, 'N'), ('18767', 1, 'S'), ('36414', 1, 'S')]",[SKR] [POS] [I17777] [POS] [I54787] [REC] [POS] [I18767] [POS] [I36414]
6687,7497,"[('23420', 1, 'S'), ('56049', 1, 'N'), ('62549', 1, 'S'), ('21173', 1, 'S'), ('16781', 1, 'S'), ('50891', 1, 'N'), ('27302', 1, 'S'), ('55596', 1, 'S')]",[SKR] [POS] [EG2484376] [REC] [POS] [I23420] [SKR] [POS] [I56049] [REC] [POS] [I62549] [POS] [I21173] [POS] [I16781] [SKR] [POS] [I50891] [REC] [POS] [I27302] [POS] [EG2484376] [POS] [I55596]
6688,3856,"[('18767', 1, 'N'), ('39361', 1, 'S'), ('31129', 1, 'S'), ('61111', 1, 'N'), ('1216', 1, 'S')]",[SKR] [POS] [I18767] [REC] [POS] [I39361] [POS] [I31129] [SKR] [POS] [I61111] [REC] [POS] [I1216]
6689,633,"[('30252', 1, 'S'), ('25098', 1, 'S')]",[SKR] [POS] [EG157443] [POS] [EG157443] [REC] [NEG] [EG157443] [POS] [I30252] [SKR] [POS] [EG157443] [REC] [POS] [I25098]
6690,895,"[('10701', 1, 'N'), ('11964', 1, 'N'), ('13559', 1, 'S'), ('30921', 1, 'S'), ('57577', 1, 'S'), ('60103', 1, 'S'), ('60103', 1, 'N'), ('43451', 1, 'S'), ('63793', 1, 'S'), ('33968', 1, 'S'), ('33735', 1, 'S'), ('47904', 1, 'S'), ('33735', 1, 'N')]",[SKR] [POS] [EA111836377] [POS] [I10701] [POS] [I11964] [REC] [POS] [I13559] [POS] [I30921] [POS] [I57577] [POS] [I60103] [SKR] [POS] [I60103] [REC] [POS] [I43451] [POS] [I63793] [POS] [I33968] [POS] [I33735] [POS] [I47904] [SKR] [POS] [I33735] [REC] [POS] [EA2878445] [POS] [EA873] [POS] [EG2484376]
6691,3274,"[('47723', 1, 'S'), ('64281', 1, 'S'), ('30252', 1, 'S'), ('30252', 1, 'N'), ('36684', 1, 'S')]",[REC] [POS] [I47723] [POS] [I64281] [POS] [I30252] [SKR] [POS] [I30252] [REC] [POS] [I36684]
6692,15560,"[('31958', 1, 'S'), ('35159', 1, 'S'), ('63470', 1, 'S'), ('50289', 1, 'S'), ('63749', 1, 'S'), ('41613', 1, 'S'), ('54787', 1, 'S'), ('4301', 1, 'S'), ('16208', 1, 'S')]",[REC] [POS] [I31958] [POS] [I35159] [POS] [I63470] [POS] [I50289] [POS] [I63749] [POS] [I41613] [POS] [I54787] [POS] [I4301] [POS] [I16208]
6693,13787,"[('61794', 1, 'N'), ('61122', 1, 'S'), ('29015', 1, 'S'), ('29015', 1, 'N')]",[SKR] [POS] [EA37175] [POS] [I61794] [REC] [POS] [I61122] [POS] [I29015] [SKR] [POS] [EA37175] [POS] [I29015]
6694,13458,"[('62153', 1, 'N'), ('23159', 1, 'N'), ('61518', 1, 'S'), ('61518', 1, 'N'), ('17289', 1, 'S'), ('18089', 1, 'S'), ('60066', 1, 'S'), ('48914', 1, 'S'), ('48914', 1, 'N')]",[SKR] [POS] [I62153] [POS] [I23159] [REC] [POS] [I61518] [SKR] [POS] [I61518] [REC] [POS] [I17289] [POS] [I18089] [POS] [I60066] [POS] [I48914] [SKR] [POS] [I48914] [REC] [POS] [EA9013304]
6695,14821,"[('226', 1, 'S'), ('33498', 1, 'S'), ('57509', 1, 'S'), ('27455', 1, 'S')]",[REC] [POS] [I226] [POS] [I33498] [POS] [I57509] [POS] [EA9013304] [POS] [I27455]
